indicator_id,indicator_name,parent_code,parent_name,area_code,area_name,area_type,sex,age,category_type,category,time_period,value,lower_ci_95.0_limit,upper_ci_95.0_limit,lower_ci_99.8_limit,upper_ci_99.8_limit,count,denominator,value_note,recent_trend,compared_to_england_value_or_percentiles,column_not_used,time_period_sortable,new_data,compared_to_goal,time_period_range
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000140,Kilburn,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.71429,7.03503,14.12221,5.73443,16.98248,30.0,280.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000141,King's Cross,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.12121,6.92735,16.39337,5.38213,20.41773,20.0,165.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000142,Regent's Park,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,11.32075,7.38372,14.79281,6.01966,17.769,30.0,265.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000143,St Pancras and Somers Town,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.38961,7.96852,14.16461,6.72694,16.53558,40.0,385.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000144,Swiss Cottage,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,11.42857,8.49994,18.40124,6.76152,22.41291,20.0,175.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000145,West Hampstead,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,5.71429,3.98881,11.6664,2.93948,15.33871,10.0,175.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000170,Acton Central,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.5,5.69481,11.02144,4.6987,13.17266,30.0,400.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000171,Cleveland,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.63855,6.74385,12.3186,5.65329,14.49737,40.0,415.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000172,Dormers Wells,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,11.95652,9.1096,15.0024,7.86136,17.17317,55.0,460.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000173,Ealing Broadway,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,6.84932,4.68207,9.91538,3.7689,12.13008,25.0,365.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000174,Ealing Common,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.47458,5.52784,11.81964,4.43253,14.46408,25.0,295.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000175,East Acton,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.28037,8.3146,13.55481,7.20061,15.48778,55.0,535.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000176,Elthorne,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.25926,6.78262,11.60976,5.7953,13.44627,50.0,540.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000177,Greenford Broadway,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,11.51079,9.08623,13.78612,8.03636,15.46086,80.0,695.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000178,Greenford Green,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.51064,6.12932,11.14259,5.14805,13.10857,40.0,470.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000179,Hanger Hill,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.1954,6.82555,12.27963,5.74702,14.39686,40.0,435.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000180,Hobbayne,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.5,5.72358,11.07546,4.7225,13.23614,30.0,400.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000181,Lady Margaret,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.34568,9.97721,16.52979,8.58976,18.9341,50.0,405.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000182,Northfield,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,4.54545,2.60312,6.37339,2.01889,8.11337,20.0,440.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000183,North Greenford,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.86517,5.91399,11.0209,4.93237,13.04792,35.0,445.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000184,Northolt Mandeville,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,14.28571,11.26507,16.98338,9.97308,18.99196,80.0,560.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000185,Northolt West End,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.8,10.71426,16.01884,9.51171,17.88149,80.0,625.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000186,Norwood Green,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.17391,10.02751,15.42547,8.82848,17.34996,70.0,575.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000187,Perivale,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.42105,6.42632,11.50058,5.42101,13.47273,40.0,475.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000188,South Acton,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.47368,6.98764,12.23243,5.93024,14.2434,45.0,475.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000189,Southall Broadway,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.33333,10.69024,16.50911,9.39787,18.57887,70.0,525.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000190,Southall Green,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.23022,10.16039,15.07368,9.04313,16.79839,85.0,695.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000191,Southfield,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,5.35714,3.56044,9.11149,2.72347,11.67598,15.0,280.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000192,Walpole,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.05882,4.57547,9.31396,3.72526,11.29011,30.0,425.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000193,Bowes,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.13953,5.88295,11.05932,4.89416,13.12183,35.0,430.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000194,Bush Hill Park,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.43373,6.30097,11.72041,5.2561,13.86232,35.0,415.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000195,Chase,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,11.21495,8.81283,14.17008,7.66142,16.1288,60.0,535.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000196,Cockfosters,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.69231,5.46945,10.82323,4.48491,13.00964,30.0,390.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000197,Edmonton Green,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,17.29323,14.56437,20.29357,13.19221,22.21533,115.0,665.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000198,Enfield Highway,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.33333,10.82698,16.26135,9.59807,18.17192,80.0,600.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000199,Enfield Lock,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,15.03759,12.7603,18.2219,11.47826,20.08625,100.0,665.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000200,Grange,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.21918,5.83393,11.52177,4.78461,13.83394,30.0,365.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000201,Haselbury,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,15.65217,13.1172,19.09988,11.72766,21.15359,90.0,575.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000202,Highlands,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.79221,5.30944,10.6356,4.33919,12.82499,30.0,385.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000203,Jubilee,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.38095,9.49271,15.05935,8.28273,17.07498,65.0,525.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000204,Lower Edmonton,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,14.40678,11.76291,17.41288,10.46962,19.37822,85.0,590.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000205,Palmers Green,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.30928,8.07199,13.5353,6.93313,15.57714,50.0,485.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000206,Ponders End,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,17.3913,14.62143,20.81706,13.15589,22.91089,100.0,575.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000207,Southbury,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.63636,11.14313,16.89391,9.84889,18.91964,75.0,550.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000208,Southgate,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.51064,6.12932,11.14259,5.14805,13.10857,40.0,470.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000209,Southgate Green,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.21053,6.71507,12.57267,5.58866,14.88481,35.0,380.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000210,Town,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.91089,6.71287,11.69314,5.70656,13.60284,45.0,505.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000211,Turkey Street,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,15.74074,13.03286,19.18189,11.61432,21.30195,85.0,540.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000212,Upper Edmonton,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.22314,10.43704,15.77329,9.23661,17.65799,80.0,605.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000213,Winchmore Hill,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,6.0241,4.52051,9.32241,3.66716,11.33688,25.0,415.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000214,Abbey Wood,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.22314,10.60443,15.97744,9.39271,17.87108,80.0,605.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000215,Blackheath Westcombe,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,6.25,4.11029,10.46881,3.14471,13.37272,15.0,240.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000216,Charlton,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.10101,7.40719,12.64768,6.33084,14.63027,50.0,495.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000217,Coldharbour and New Eltham,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.95455,6.19064,11.42687,5.1762,13.49202,35.0,440.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000218,Eltham North,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.21649,4.87549,9.38248,4.03256,11.21305,35.0,485.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000219,Eltham South,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.43373,5.73189,10.98294,4.74283,13.09441,35.0,415.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000220,Eltham West,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.95455,5.78822,10.88625,4.81514,12.9197,35.0,440.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000221,Glyndon,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.86861,11.44743,16.61132,10.25198,18.39631,95.0,685.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
